id,label,text
2131,5,I love the robust middle of this picture .
2052,4,There is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye .
10999,2,It becomes gimmicky instead of compelling .
3235,4,"Shanghai Ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life ."
6291,2,"The characterizations and dialogue lack depth or complexity , with the ironic exception of Scooter ."
5837,2,"The kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books ."
10664,5,"But if it is indeed a duty of art to reflect life , than Leigh has created a masterful piece of artistry right here ."
2319,5,Captures the raw comic energy of one of our most flamboyant female comics .
1494,2,But it 's hardly a necessary enterprise .
11050,1,"Why he was given free reign over this project -- he wrote , directed , starred and produced -- is beyond me ."
10001,4,"As expected , Sayles ' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances ."
4343,3,"Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic ."
180,4,"Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers ."
5090,2,` Christian Bale 's Quinn ( is ) a leather clad grunge-pirate with a hairdo like Gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . '
6113,2,"No new plot conceptions or environmental changes , just different bodies for sharp objects to rip through ."
1997,4,An alternately fascinating and frustrating documentary .
2241,4,"A superlative B movie -- funny , sexy , and rousing ."
9012,3,"The whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film ."
587,5,"Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message ."
6802,3,"They 're going through the motions , but the zip is gone ."
3974,5,"The acting in Pauline And Paulette is good all round , but what really sets the film apart is Debrauwer 's refusal to push the easy emotional buttons ."
10470,5,"At times funny and at other times candidly revealing , it 's an intriguing look at two performers who put themselves out there because they love what they do ."
10933,2,"When the first few villians are introduced as `` Spider '' and `` Snake '' you know you 're in for a real winner , creativity at its peak ."
3899,3,"I would be shocked if there was actually one correct interpretation , but that should n't make the movie or the discussion any less enjoyable ."
6262,2,Technically and artistically inept .
6369,2,The colorful Masseur wastes its time on mood rather than riding with the inherent absurdity of Ganesh 's rise up the social ladder .
5144,2,"Formulaic to the 51st power , more like ."
711,5,This film puts Wang at the forefront of China 's Sixth Generation of film makers .
9630,2,Or doing last year 's taxes with your ex-wife .
10356,4,"Reinforces the often forgotten fact of the world 's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient antidotes ."
9266,3,They takes a long time to get to its gasp-inducing ending .
327,3,"High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort ."
2184,4,"For all the wit and hoopla , Festival In Cannes offers rare insight into the structure of relationships ."
387,4,"Elegant , mannered and teasing ."
9735,5,The tenderness of the piece is still intact .
7240,1,"Here , alas , it collapses like an overcooked soufflé ."
2793,5,"A stylish but steady , and ultimately very satisfying , piece of character-driven storytelling ."
9517,1,"Samira Makhmalbaf 's new film Blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal"
1905,4,"It 's not going to be everyone 's bag of popcorn , but it definitely gives you something to chew on ."
5743,1,or maybe `` How will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? ''
4229,2,"Plodding , peevish and gimmicky ."
2973,4,The formula is familiar but enjoyable .
4664,3,"The movie is n't horrible , but you can see mediocre cresting on the next wave ."
3743,4,"This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny ."
9457,1,"Dull , lifeless , and amateurishly assembled ."
7923,1,"We assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low ."
4588,3,The respective charms of Sandra Bullock and Hugh Grant have worn threadbare .
427,4,Real Women Have Curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by Ferrera and Ontiveros .
5342,2,Aggressive self-glorification and a manipulative whitewash .
1351,4,"Once folks started hanging out at the barbershop , they never wanted to leave ."
7996,3,A Sha-Na-Na sketch punctuated with graphic violence .
6972,2,Even Murphy 's expert comic timing and famed charisma ca n't rescue this effort .
6171,1,is a mess .
9624,2,"A disappointment for those who love alternate versions of the Bard , particularly ones that involve deep fryers and hamburgers ."
10341,5,"A breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat ."
1567,4,Rubbo runs through a remarkable amount of material in the film 's short 90 minutes .
307,4,"For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future ."
2080,4,Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .
6165,2,"Barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference ."
8732,5,"Pacino is brilliant as the sleep-deprived Dormer , his increasing weariness as much existential as it is physical ."
2903,4,"A little melodramatic , but with enough hope to keep you engaged ."
8214,2,"The metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery ."
6343,2,"Its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare ."
3619,4,"A highly watchable , giggly little story with a sweet edge to it ."
6327,2,Abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .
1840,4,A sharp satire of desperation and cinematic deception .
3507,4,"This kind of hands-on storytelling is ultimately what makes Shanghai Ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors ."
9311,2,"For all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution ."
2230,4,Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .
5040,1,"There must be an audience that enjoys the Friday series , but I would n't be interested in knowing any of them personally ."
3091,5,This is one of those war movies that focuses on human interaction rather than battle and action sequences ... and it 's all the stronger because of it .
9207,3,Over age 15 ?
2872,4,"The film 's appeal has a lot to do with the casting of Juliette Binoche as Sand , who brings to the role her pale , dark beauty and characteristic warmth ."
9483,4,"does paint some memorable images ... , but Makhmalbaf keeps her distance from the characters"
5983,3,"Lan Yu is certainly a serviceable melodrama , but it does n't even try for the greatness that Happy Together shoots for ( and misses ) ."
4777,4,"Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it ."
679,1,The Paradiso 's rusted-out ruin and ultimate collapse during the film 's final ( restored ) third ... emotionally belittle a cinema classic .
7893,3,"As his circle of friends keeps getting smaller one of the characters in Long Time Dead says ` I 'm telling you , this is f *** ed ' ."
9419,1,"As A Rumor of Angels reveals itself to be a sudsy tub of supernatural hokum , not even Ms. Redgrave 's noblest efforts can redeem it from hopeless sentimentality ."
6266,1,"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid ."
7282,3,"It ca n't escape its past , and it does n't want to ."
9523,3,Let 's hope -- shall we ?
5801,2,Like leafing through an album of photos accompanied by the sketchiest of captions .
534,4,A chilling tale of one of the great crimes of 20th Century France : the murder of two rich women by their servants in 1933 .
9891,3,"The additional storyline is interesting and entertaining , but it does n't have the same magical quality as the beginning of the story ."
7442,3,Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience .
7488,1,This is standard crime drama fare ... instantly forgettable and thoroughly dull .
10012,5,"Celebrated at Sundance , this slight comedy of manners has winning performances and a glossy , glib charm that 's hard to beat ."
2191,5,Its engaging simplicity is driven by appealing leads .
10988,4,"Though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work ."
2256,3,Feeling like a dope has rarely been more fun than it is in Nine Queens .
5972,1,"When it comes out on video , then it 's the perfect cure for insomnia ."
1774,4,"The Woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring ."
7872,1,"A rip-off twice removed , modeled after ( Seagal 's ) earlier copycat Under Siege , sometimes referred to as Die Hard on a boat ."
10580,3,The AM-radio soundtrack and game cast -- Tierney and the inimitable Walken especially -- keep this unusual comedy from choking on its own conceit .
1876,4,Marshall puts a suspenseful spin on standard horror flick formula .
6403,2,"This is a poster movie , a mediocre tribute to films like Them !"
5360,2,But they do n't fit well together and neither is well told .
6589,3,"Basically , it 's pretty but dumb ."
11835,2,The actors are forced to grapple with hazy motivations that never come into focus .
7674,2,A wannabe comedy of manners about a brainy prep-school kid with a Mrs. Robinson complex founders on its own preciousness -- and squanders its beautiful women .
5376,2,It gets old quickly .
3963,4,- I also wanted a little alien as a friend !
2841,3,What it lacks in originality it makes up for in effective if cheap moments of fright and dread .
2223,5,"Insomnia is one of the year 's best films and Pacino gives one of his most daring , and complicated , performances ."
4392,2,This is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .
10642,4,"This is n't a narrative film -- I do n't know if it 's possible to make a narrative film about September 11th , though I 'm sure some will try -- but it 's as close as anyone has dared to come ."
4827,3,"I know we 're not supposed to take it seriously , but I ca n't shake the thought that Undercover Brother missed an opportunity to strongly present some profound social commentary ."
5027,2,"There 's a delightfully quirky movie to be made from curling , but Brooms is n't it ."
8055,3,"Enchanted with low-life tragedy and liberally seasoned with emotional outbursts ... What is sorely missing , however , is the edge of wild , lunatic invention that we associate with Cage 's best acting ."
9621,1,The heavy-handed film is almost laughable as a consequence .
662,5,"A fascinating , bombshell documentary that should shame Americans , regardless of whether or not ultimate blame finally lies with Kissinger ."
4639,3,"Viewed as a comedy , a romance , a fairy tale , or a drama , there 's nothing remotely triumphant about this motion picture ."
5261,2,` CQ may one day be fondly remembered as Roman Coppola 's brief pretentious period before going on to other films that actually tell a story worth caring about
8670,4,Reign of Fire looks as if it was made without much thought -- and is best watched that way .
8635,4,"It 's a much more emotional journey than what Shyamalan has given us in his past two movies , and Gibson , stepping in for Bruce Willis , is the perfect actor to take us on the trip ."
3540,3,It 's about time .
8492,2,( A ) mess .
10704,3,... a well-observed and disturbing little movie
11528,2,"At times , however , Dogtown and Z-Boys lapses into an insider 's lingo and mindset that the uninitiated may find hard to follow , or care about ."
3355,5,A film that begins with the everyday lives of naval personnel in San Diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times I saw the film .
8872,4,The film will play equally well on both the standard and giant screens .
7657,2,It has the requisite faux-urban vibe and hotter-two-years-ago rap and R&B names and references .
6252,3,Less about Shakespeare than the spawn of fools who saw Quentin Tarantino 's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations .
7639,3,The niftiest trick perpetrated by The Importance of Being Earnest is the alchemical transmogrification of Wilde into Austen -- and a Hollywood-ized Austen at that .
11658,2,"For a film about two mismatched buddies , Crystal and De Niro share little screen time and even less chemistry ."
5711,2,There are just too many characters saying too many clever things and getting into too many pointless situations .
10896,1,"It is a comedy that 's not very funny and an action movie that is not very thrilling ( and an uneasy alliance , at that ) ."
5607,2,Includes too much obvious padding .
458,4,"It 's Burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown ."
4033,5,"But the performances of Pacino , Williams , and Swank keep the viewer wide-awake all the way through ."
10689,5,"If you love Motown music , you 'll love this documentary ."
3903,5,One of the funnier movies in town .
5423,3,"So earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script ."
1326,4,"Davis is funny , charming and quirky in her feature film acting debut as Amy ."
3268,4,"This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it ."
6452,2,"A grating , emaciated flick ."
4092,2,"On its own , it 's not very interesting ."
970,4,"A thriller with an edge -- which is to say that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ."
7601,2,A fake street drama that keeps telling you things instead of showing them .
2186,3,Renner ?
7218,3,Its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .
5848,3,"Not kids , who do n't need the lesson in repugnance ."
9443,2,At once half-baked and overheated .
4550,3,The next big thing 's not-so-big ( and not-so-hot ) directorial debut .
7103,2,Every joke is repeated at least four times .
10282,4,He simply presents his point of view that Ayurveda works .
7834,1,"Lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck ."
2564,4,This is one of the rarest kinds of films : a family-oriented non-Disney film that is actually funny without hitting below the belt .
8471,1,Aggravating and tedious .
5944,2,"Broomfield 's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient ."
8789,3,"`` The Ring '' is pretty much an English-language copy of the film that inspired it , and it carries the same strengths and flaws ."
2877,5,A fanciful drama about Napoleon 's last years and his surprising discovery of love and humility .
3802,4,Ya-Yas everywhere will forgive the flaws and love the film .
9576,2,"The result is a gaudy bag of stale candy , something from a Halloween that died ."
9589,2,"Perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie ."
11471,2,"A soggy , shapeless mess ... just a dumb excuse for a waterlogged equivalent of a haunted-house movie ."
4577,1,Tries to work in the same vein as the brilliance of Animal House but instead comes closer to the failure of the third Revenge of the Nerds sequel .
11716,2,"It 's push-the-limits teen comedy , the type written by people who ca n't come up with legitimate funny , and it 's used so extensively that good bits are hopelessly overshadowed ."
4215,2,"The movie , like Bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes ."
7752,2,"Why `` they '' were here and what `` they '' wanted and quite honestly , I did n't care ."
4091,3,The execution is so pedestrian that the most positive comment we can make is that Rob Schneider actually turns in a pretty convincing performance as a prissy teenage girl .
6094,1,"The documentary is much too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice ."
9235,1,The plot convolutions ultimately add up to nothing more than jerking the audience 's chain .
9285,2,To call The Other Side of Heaven `` appalling '' would be to underestimate just how dangerous entertainments like it can be .
4901,4,Howard conjures the past via surrealist flourishes so overwrought you 'd swear he just stepped out of a Buñuel retrospective .
2631,4,The observations of this social/economic/urban environment are canny and spiced with irony .
9250,3,Jacquot 's rendering of Puccini 's tale of devotion and double-cross is more than just a filmed opera .
907,3,Photographed with melancholy richness and eloquently performed yet also decidedly uncinematic .
1355,5,An extraordinary dramatic experience .
9189,1,It treats women like idiots .
7600,2,"Unlike Trey Parker , Sandler does n't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself ."
4245,4,"At its best , it 's Black Hawk Down with more heart ."
5900,2,"There 's nothing exactly wrong here , but there 's not nearly enough that 's right ."
11005,2,You could nap for an hour and not miss a thing .
5078,2,One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .
1124,4,... `` Bowling for Columbine '' remains a disquieting and thought-provoking film ...
1436,4,"That ` Alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of Witherspoon ( who is always a joy to watch , even when her material is not first-rate ) ..."
3301,5,"Though in some ways similar to Catherine Breillat 's Fat Girl , Rain is the far superior film ."
1474,4,Takes a fresh and absorbing look at a figure whose legacy had begun to bronze .
5731,2,Both deserve better .
5984,2,This is an action movie with an action icon who 's been all but decommissioned .
3011,4,In an ART FILM !
8849,4,It 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part .
5921,2,"It 's also built on a faulty premise , one it follows into melodrama and silliness ."
7302,3,He may have meant the Internet short Saving Ryan 's Privates .
10076,4,"Still pretentious and filled with subtext , but entertaining enough at ` face value ' to recommend to anyone looking for something different ."
1271,2,Why ?
10568,5,"Greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by Schweig , who carries the film on his broad , handsome shoulders ."
11717,3,"It 's too long , too repetitive , and takes way too many years to resolve to be a total winner ."
3263,4,"Dark and unrepentant , this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten ."
6893,2,Long on twinkly-eyed close-ups and short on shame .
6649,3,What puzzles me is the lack of emphasis on music in Britney Spears ' first movie .
6695,1,"In all the annals of the movies , few films have been this odd , inexplicable and unpleasant ."
4703,4,"No , I love it ... hell , I dunno ."
4701,4,I like it .
7617,1,"A dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets ."
8787,3,"It will not appeal to the impatient , but those who like long books and movies will admire the way it accumulates power and depth ."
6530,2,Opera on film is never satisfactory .
6998,2,into How Long Is This Movie ?
3194,4,"A different and emotionally reserved type of survival story -- a film less about refracting all of World War II through the specific conditions of one man , and more about that man lost in its midst ."
1244,4,Reign of Fire just might go down as one of the all-time great apocalypse movies .
7661,2,"He seems to want both , but succeeds in making neither ."
6260,3,"This is mild-mannered , been-there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous ."
7914,1,"When you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble ."
10227,3,sympathetically captures the often futile lifestyle of young people in modern Japan .
10900,3,"Dissing a Bond movie is quite like calling a dog stupid , but when it has the temerity to run over two hours , you feel like winding up with a kick ."
9678,5,"A masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview ."
5474,3,"Generic slasher-movie nonsense , but it 's not without style ."
212,5,Perhaps the best sports movie I 've ever seen .
950,3,Throwing it all away for the fleeting joys of love 's brief moment .
2820,4,"What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance ."
1893,3,"Often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself ."
8453,1,Pompous and garbled .
11004,2,"Sluggishly directed by episodic TV veteran Joe Zwick , it 's a sitcom without the snap-crackle ."
1296,4,"Compared to his series of spectacular belly flops both on and off the screen , RunTelDat is something of a triumph ."
4669,2,The sequel plays out like a flimsy excuse to give Blade fans another look at Wesley Snipes ' iconic hero doing battle with dozens of bad guys -- at once .
8000,1,"A so-so , made-for-TV something posing as a real movie ."
11212,2,Feels like six different movies fighting each other for attention .
2132,4,"The power of Shanghai Ghetto , a documentary by Dana Janklowicz-Mann and Amir Mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s ."
2260,5,Promises is one film that 's truly deserving of its Oscar nomination .
9515,3,A cheerful enough but imminently forgettable rip-off of ( Besson 's ) earlier work .
6565,4,"A quaint , romanticized rendering ."
2150,4,"Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness ."
8754,4,"It has the charm of the original American road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland ."
11469,3,This one does .
4685,2,"A tired , unimaginative and derivative variation of that already-shallow genre ."
6328,1,"The only problem is that , by the end , no one in the audience or the film seems to really care ."
10602,1,"But in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing ."
2727,5,"The emotion is impressively true for being so hot-blooded , and both leads are up to the task ."
10408,5,"Director Benoit Jacquot , making his first opera-to-film translation with Tosca , conveys the heaving passion of Puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation ."
9698,4,An engaging overview of Johnson 's eccentric career .
1449,3,"With its hint of an awkward Hitchcockian theme in tact , Harmon 's daunting narrative promotes a reasonable landscape of conflict and pathos to support the scattershot terrorizing tone"
1992,4,A charming but slight comedy .
742,5,"... an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller ."
6118,2,"Anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly ."
6885,2,"Costner 's warm-milk persona is just as ill-fitting as Shadyac 's perfunctory directing chops , and some of the more overtly silly dialogue would sink Laurence Olivier ."
199,5,A compelling motion picture that illustrates an American tragedy .
7969,3,Does anyone much think the central story of Brendan Behan is that he was a bisexual sweetheart before he took to drink ?
10002,5,A model of what films like this should be like .
4598,1,"The jokes are flat , and the action looks fake ."
6215,3,A plodding look at the French Revolution through the eyes of aristocrats .
10238,3,"`` The Emperor 's New Clothes '' begins with a simple plan ... Well , at least that 's the plan ."
654,5,A fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age .
10845,2,"It 's getting harder and harder to ignore the fact that Hollywood is n't laughing with us , folks ."
10186,5,The smartest bonehead comedy of the summer .
1979,2,"the film does n't sustain its initial promise with a jarring , new-agey tone creeping into the second half"
10831,3,This dramatically shaky contest of wills only reiterates the old Hollywood saw : Evil is interesting and good is boring .
6318,2,One of those so-so films that could have been much better .
4927,2,Sayles ... once again strands his superb performers in the same old story .
10783,1,"If Shayamalan wanted to tell a story about a man who loses his faith , why did n't he just do it , instead of using bad sci-fi as window dressing ?"
3456,5,"But as you watch the movie , you 're too interested to care ."
5388,4,"Large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride ."
129,2,It 's not a great monster movie .
1420,4,"You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '"
8371,3,A glorious mess .
8609,3,"This is as respectful a film as Byatt fans could hope for , though lovers of the book may wonder why it 's necessary ."
6169,3,The obligatory break-ups and hook-ups do n't seem to have much emotional impact on the characters .
1896,5,A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .
4893,1,Their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .
2817,4,"In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players ."
3246,2,Taken outside the context of the current political climate ( see : terrorists are more evil than ever ! )
3529,4,It deserves to be seen everywhere .
5756,1,"Should n't have been allowed to use the word `` new '' in its title , because there 's not an original character , siuation or joke in the entire movie ."
10952,2,"The thriller side of this movie is falling flat , as the stalker does n't do much stalking , and no cop or lawyer grasps the concept of actually investigating the case ."
11487,1,"This film looks like it was produced in 1954 , shelved for 48 years , and repackaged for a 2002 audience ."
8718,4,"Inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat ."
2858,5,Polanski has found the perfect material with which to address his own World War II experience in his signature style .
10963,1,"Nothing debases a concept comedy quite like the grinding of bad ideas , and Showtime is crammed full of them ."
1737,4,Daughter From Danang sticks with its subjects a little longer and tells a deeper story
9841,4,"Whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something ."
826,5,A winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others .
9029,5,"One of those energetic surprises , an original that pleases almost everyone who sees it ."
9182,3,The idea of 49-year-old Roberto Benigni playing the wooden boy Pinocchio is scary enough .
2730,5,"There 's nothing like love to give a movie a B-12 shot , and CQ shimmers with it ."
2577,4,Maryam is more timely now than ever .
4164,2,"Sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler ."
3509,3,Grown-up quibbles are beside the point here .
1083,3,"` The film is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy . '"
8757,3,Huppert 's superbly controlled display of murderous vulnerability ensures that malice has a very human face .
9972,3,"Easier to respect than enthuse over , Andersson 's rigorous personal vision is not only distanced but distancing ."
4995,2,"Reggio and Glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that Glass 's dirgelike score becomes a fang-baring lullaby ."
5282,3,A drama ?
5061,2,I 'd be hard pressed to think of a film more cloyingly sappy than Evelyn this year .
6629,2,"If swimfan does catch on , it may be because teens are looking for something to make them laugh ."
6474,4,The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .
5859,2,"Reign of Fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness ."
790,5,"A beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder ."
2977,4,"The Lady and the Duke is a smart , romantic drama that dares to depict the French Revolution from the aristocrats ' perspective ."
9509,2,... a boring parade of talking heads and technical gibberish that will do little to advance the Linux cause .
5775,1,A DOA dud from frame one .
4923,2,"Feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , just wants to be liked by the people who can still give him work ."
1845,3,( A ) rare movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity .
2197,3,"While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them ."
7413,2,The film never finds its tone and several scenes run too long .
5574,2,"An overstylized , puréed mélange of sex , psychology , drugs and philosophy ."
10258,5,a budget affair that exposes the generally sad existence of the Bedouins while providing a precious twinkle of insight into their lives .
603,4,Sharp edges and a deep vein of sadness run through its otherwise comic narrative .
10488,1,It 's neither as romantic nor as thrilling as it should be .
8606,3,It 's a coming-of-age story we 've all seen bits of in other films -- but it 's rarely been told with such affecting grace and cultural specificity .
4019,4,"Schaeffer is n't in this film , which may be why it works as well as it does ."
9241,2,Oh come on .
200,4,"As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should ."
2722,3,"In some ways , Lagaan is quintessential Bollywood ."
1686,3,Every child 's story is what matters .
1027,3,Auto Focus is not your standard Hollywood bio-pic .
10612,2,But this time there 's some mold on the gold .
1246,5,"Payne has created a beautiful canvas , and Nicholson proves once again that he 's the best brush in the business ."
1625,4,Kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .
3245,4,"Like The Rugrats movies , The Wild Thornberrys Movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome ."
7369,2,"Appropriately cynical social commentary aside , # 9 never quite ignites ."
4104,2,The action clichés just pile up .
8590,4,"We know the plot 's a little crazy , but it held my interest from start to finish ."
4985,1,Should have gone straight to video .
2704,5,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .
3793,3,Do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ?
9410,1,"Yes , dull ."
2305,4,"Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening ."
1067,2,"Evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes ."
9791,4,"It 's a hoot and a half , and a great way for the American people to see what a candidate is like when he 's not giving the same 15-cent stump speech ."
197,2,"Lookin ' for sin , American-style ?"
3923,4,"There 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence ."
1536,5,... a thoughtful what-if for the heart as well as the mind .
8411,4,( An ) absorbing documentary .
359,5,"A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films -- Four Weddings and a Funeral and Bridget Jones 's Diary ."
9219,3,This directorial debut from music video show-off Higuchinsky is all flash .
7526,3,It 's deep-sixed by a compulsion to catalog every bodily fluids gag in There 's Something About Mary and devise a parallel clone-gag .
793,5,Extraordinary debut from Josh Koury .
1934,3,"The power of this script , and the performances that come with it , is that the whole damned thing did n't get our moral hackles up ."
2715,5,"... a gleefully grungy , hilariously wicked black comedy ..."
9863,3,"Though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial ."
6167,2,"One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact ."
11131,2,The movie bounces all over the map .
1136,4,"White Oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it ."
9575,2,Not really bad so much as distasteful : We need kidnapping suspense dramas right now like we need doomsday thrillers .
1854,3,The film is about the relationships rather than about the outcome .
10112,4,"As if to prove a female director can make a movie with no soft edges , Kathryn Bigelow offers no sugar-coating or interludes of lightness ."
9807,4,"The film is faithful to what one presumes are the book 's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are ."
381,5,"Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving ."
2713,5,"Holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks ."
3535,4,"If not a home run , then at least a solid base hit ."
325,2,"This Orange has some juice , but it 's far from fresh-squeezed ."
5481,1,"It would be great to see this turd squashed under a truck , preferably a semi ."
5382,2,"It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time ."
